Category,Year,Avg_Price,Units_Sold,Dollar_Sales,YOY_Change,Guess_Unit_Sales
Exfoliants,2004,94.1,9836532,926000000,-5.17,0
Exfoliants,2004,51.5,4655598,240000000,0.1,0
Face Masks,2004,69.62,6507557,453000000,-5.56,0
Face Masks,2004,78.65,6946330,546000000,-1.09,0
Face Masks,2004,70.75,5400197,382000000,-7.34,0
Face Masks,2004,103.12,3757453,387000000,-7.76,0
Face Masks,2004,84.21,6473208,545000000,8.44,0
Face Masks,2004,107.01,4874727,522000000,10.23,0
Face Masks,2004,90.92,9014896,820000000,-2.39,0
Face Masks,2004,48.2,2197670,106000000,0.42,0
Face Masks,2004,96.38,4969097,479000000,17.24,0
Face Masks,2004,24.65,6369482,157000000,6.99,0
Face Masks,2004,83.83,772041,64720640,19.46,0
Face Masks,2004,99.16,3328645,330000000,-7.63,0
Face Masks,2004,38.92,7436657,289000000,13.03,0
Face Masks,2004,30.56,2548509,77887319,3.22,0
Face Masks,2004,106.61,7385756,787000000,12.43,0
Face Masks,2004,102.45,3616859,371000000,13.08,0
Face Masks,2004,112.37,9148440,1030000000,-3.8,0
Face Masks,2004,83.89,5000771,419000000,1.78,0
Face Masks,2004,10.92,8278259,90391000,-5.38,0
Face Masks,2004,35.47,8598838,305000000,5.94,0
Face Masks,2004,45.9,4685350,215000000,10.86,0
Face Masks,2004,47.66,8455924,403000000,14.78,0
Face Masks,2004,117.79,6941559,818000000,9.98,0
Hydration Products,2004,21.41,5192815,111000000,9.86,0
Hydration Products,2004,76.62,562948,43133962,16.08,0
Hydration Products,2004,88.35,5294766,468000000,18.85,0
Hydration Products,2004,30,2819267,84587511,15.52,0
Hydration Products,2004,100.19,4267691,428000000,3.37,0
Hydration Products,2004,107.22,1134063,122000000,-7.73,0
Hydration Products,2004,114.51,3659426,419000000,3.15,0
Hydration Products,2004,35.4,2105414,74536583,-7.42,0
Hydration Products,2004,119.78,8910861,1070000000,-1.36,0
Hydration Products,2004,86.31,8201380,708000000,8.81,0
Hydration Products,2004,84.36,1822644,154000000,19.71,0
Hydration Products,2004,108.23,6290682,681000000,-3.4,0
Hydration Products,2004,12.01,5109241,61348054,-5.7,0
Hydration Products,2004,25.13,5562429,140000000,17.55,0
Hydration Products,2004,102.14,2278172,233000000,3.61,0
Hydration Products,2004,35.57,9380094,334000000,4.72,0
Hydration Products,2004,95.31,5064526,483000000,8.53,0
Hydration Products,2004,78.71,8082705,636000000,17.02,0
Hydration Products,2004,75.6,9885020,747000000,8.16,0
Hydration Products,2004,94.68,6407488,607000000,13.46,0
Hydration Products,2004,44.93,4230562,190000000,7.03,0
Hydration Products,2004,104.64,1624046,170000000,17.32,0
Hydration Products,2004,109.96,5915213,650000000,-1.96,0
Hydration Products,2004,19.11,1325441,25331370,-7.17,0
Hydration Products,2004,48.43,1276340,61807819,-4.18,0
Hydration Products,2004,50,2647416,132000000,5.93,0
Hydration Products,2004,85.87,3153267,271000000,3.78,0
Hydration Products,2004,72.71,9585531,697000000,17.34,0
Hydration Products,2004,95.74,7680374,735000000,-2.58,0
Hydration Products,2004,115.42,471704,54442160,8.3,0
Hydration Products,2004,84.99,7424296,631000000,2.72,0
Hydration Products,2004,15.56,3536319,55025883,3.3,0
Hydration Products,2004,79.77,3854745,307000000,8.59,0
Laser Masks,2004,68.58,8400025,576000000,-1.25,0
Laser Masks,2004,55.21,1670337,92216548,17.4,0
Laser Masks,2004,110.85,2622719,291000000,-0.05,0
Laser Masks,2004,60.97,5157916,314000000,-0.99,0
Laser Masks,2004,114.11,1782389,203000000,-6.89,0
Laser Masks,2004,24.56,4503777,111000000,18.78,0
Laser Masks,2004,102.62,3953450,406000000,-2.07,0
Laser Masks,2004,24.07,2753509,66282133,6.61,0
Laser Masks,2004,34.99,953635,33369284,16.26,0
Laser Masks,2004,36.42,2358573,85890963,8.28,0
Laser Masks,2004,73.57,3194658,235000000,16.08,0
Laser Masks,2004,81.31,1440865,117000000,9.2,0
Laser Masks,2004,12.52,3223077,40348569,10.24,0
Laser Masks,2004,34.86,2293842,79953229,11.77,0
Laser Masks,2004,53.62,9427833,506000000,9.85,0
Laser Masks,2004,33.58,9204769,309000000,19.11,0
Laser Masks,2004,116,9797073,1140000000,-2.45,0
Laser Masks,2004,55.03,5818224,320000000,19.34,0
Laser Masks,2004,13.12,9506954,125000000,-5.01,0
Serums,2004,103.96,3600960,374000000,0.36,0
Serums,2004,57.9,3155438,183000000,9.75,0
Serums,2004,24.94,7856757,196000000,-3.81,0
Serums,2004,47.94,7878780,378000000,9.63,0
Serums,2004,50.39,5323557,268000000,3.99,0
Serums,2004,74.2,9847681,731000000,1.51,0
Serums,2004,61.45,8018104,493000000,3.19,0
Serums,2004,48.51,6874798,333000000,15.56,0
Serums,2004,89.75,5151730,462000000,-7.64,0
Serums,2004,42.9,6841727,294000000,5.42,0
Serums,2004,71.5,1044277,74664480,-0.12,0
Serums,2004,20.37,3723711,75859663,4.77,0
Serums,2004,60.3,7517614,453000000,18.3,0
Serums,2004,78.27,400018,31311325,12.5,0
Serums,2004,22.64,4282485,96951359,16.74,0
Serums,2004,44.11,4362436,192000000,-4.46,0
Serums,2004,15.98,4791931,76551264,13.04,0
Serums,2004,117.51,9795660,1150000000,0.4,0
Serums,2004,81.79,9640648,789000000,-6.17,0
Serums,2004,82.02,2793507,229000000,16.51,0
Serums,2004,48.22,575306,27741271,9.62,0
Serums,2004,81.21,5802249,471000000,18.89,0
Serums,2004,23.97,4881527,117000000,-4.51,0
Serums,2004,39.66,6634285,263000000,15.52,0
Serums,2004,57.39,496838,28515432,9.14,0
Serums,2004,34.17,8382719,286000000,17.9,0
Additional Treatments,2005,98.62,304332,30013605,-4.34,0
Additional Treatments,2005,96.86,1967223,191000000,-1.5,0
Additional Treatments,2005,86.87,6446832,560000000,2.54,0
Additional Treatments,2005,110.54,1822293,201000000,5.38,0
Additional Treatments,2005,35.38,3176060,112000000,-3.62,0
Additional Treatments,2005,44.63,7668629,342000000,11.86,0
Additional Treatments,2005,94.03,3571439,336000000,7.16,0
Additional Treatments,2005,100.54,1413134,142000000,5.56,0
Additional Treatments,2005,119.77,7489826,897000000,0.37,0
Additional Treatments,2005,43.1,9048493,390000000,6.53,0
Additional Treatments,2005,28.11,2717092,76381316,5.61,0
Additional Treatments,2005,85.51,2231776,191000000,1.21,0
Additional Treatments,2005,58.19,6345036,369000000,18.34,0
Additional Treatments,2005,13.81,3101570,42845019,-7.85,0
Additional Treatments,2005,22.87,8562550,196000000,8.17,0
Additional Treatments,2005,23.31,3560386,82980428,6.28,0
Additional Treatments,2005,48.57,7069073,343000000,13.8,0
Additional Treatments,2005,47.03,5282521,248000000,13.38,0
Additional Treatments,2005,14,2496652,34954385,18.43,0
Anti-Aging Creams,2005,96.78,1007793,97529449,-2.09,0
Anti-Aging Creams,2005,25.62,9391420,241000000,-0.88,0
Anti-Aging Creams,2005,39.9,4812449,192000000,11.46,0
Anti-Aging Creams,2005,72.98,8692323,634000000,14.11,0
Anti-Aging Creams,2005,25.22,727769,18352768,6.68,0
Anti-Aging Creams,2005,11.06,4709091,52075757,12.98,0
Anti-Aging Creams,2005,74.41,2788546,207000000,5.72,0
Anti-Aging Creams,2005,50.34,210392,10591840,6.92,0
Anti-Aging Creams,2005,67.2,5204589,350000000,15.6,0
Anti-Aging Creams,2005,51.84,5727563,297000000,15.51,0
Anti-Aging Creams,2005,70.06,8170191,572000000,12.83,0
Anti-Aging Creams,2005,100.89,854986,86261872,1.37,0
Anti-Aging Creams,2005,65.58,2504807,164000000,10.98,0
Anti-Aging Creams,2005,34.85,7432949,259000000,16.58,0
Anti-Aging Creams,2005,69.64,2987518,208000000,4.91,0
Anti-Aging Creams,2005,45.45,1891964,85986487,7.29,0
Anti-Aging Creams,2005,100.95,9146398,923000000,8.96,0
Anti-Aging Creams,2005,81.06,8271124,670000000,-1.81,0
Anti-Aging Creams,2005,10.45,4541898,47449355,17.73,0
Anti-Aging Creams,2005,111.81,453301,50684176,17.9,0
Anti-Aging Creams,2005,58.77,8375089,492000000,1.48,0
Anti-Aging Creams,2005,110.09,4714901,519000000,3.48,0
Cleanser,2005,37.76,9631431,364000000,1.03,0
Cleanser,2005,95.98,7589995,729000000,-4.75,0
Cleanser,2005,72.62,9696302,704000000,19.88,0
Cleanser,2005,27.46,6597082,181000000,11.18,0
Cleanser,2005,32.85,3692679,121000000,-3.17,0
Cleanser,2005,20.93,2615644,54746965,7.14,0
Cleanser,2005,36.9,9921226,366000000,-7.2,0
Cleanser,2005,11.41,3556962,40580889,0.09,0
Cleanser,2005,89.6,7772404,696000000,-5.58,0
Cleanser,2005,55.09,7236769,399000000,-1.78,0
Cleanser,2005,67.21,8914876,599000000,6.49,0
Cleanser,2005,57.82,8039153,465000000,10.69,0
Cleanser,2005,71.19,1788709,127000000,10.19,0
Cleanser,2005,54.67,5829222,319000000,15.83,0
Cleanser,2005,87.15,2265094,197000000,-5.17,0
Exfoliants,2005,76.41,9922057,758000000,2.96,0
Exfoliants,2005,62.14,4235930,263000000,-7.32,0
Exfoliants,2005,60.73,4533593,275000000,-2.49,0
Exfoliants,2005,31.21,4067832,127000000,13.76,0
Exfoliants,2005,11.8,563803,6654364,0.24,0
Exfoliants,2005,17.21,7132576,123000000,-6.78,0
Exfoliants,2005,10.82,3497022,37829415,1.54,0
Exfoliants,2005,77.82,7947455,619000000,13.07,0
Exfoliants,2005,81.54,9147970,746000000,9.11,0
Exfoliants,2005,23.59,8465153,200000000,-7.67,0
Exfoliants,2005,107.59,4357604,469000000,12.24,0
Exfoliants,2005,28.86,3524862,102000000,3.9,0
Exfoliants,2005,36.14,2793569,101000000,19.15,0
Exfoliants,2005,43.8,6274161,275000000,-3.17,0
Exfoliants,2005,76.77,8995939,691000000,20,0
Exfoliants,2005,117.14,6260540,733000000,2.67,0
Exfoliants,2005,16.94,5794139,98153222,10.87,0
Exfoliants,2005,69.32,3639771,252000000,-5.47,0
Exfoliants,2005,49.77,6357068,316000000,15.58,0
Exfoliants,2005,33.69,1515043,51041761,12.07,0
Exfoliants,2005,59.59,1927245,115000000,-5.98,0
Exfoliants,2005,31.02,4589512,142000000,-3.44,0
Exfoliants,2005,34.08,1935897,65971951,5.32,0
Exfoliants,2005,30.85,3123296,96338790,-2.04,0
Exfoliants,2005,94.57,2850643,270000000,18.58,0
Exfoliants,2005,23.36,6133874,143000000,12.47,0
Exfoliants,2005,67.59,9246844,625000000,15.67,0
Exfoliants,2005,79.73,6429540,513000000,10.37,0
Face Masks,2005,12.21,4273573,52168076,-0.27,0
Face Masks,2005,114.09,3033459,346000000,0.92,0
Face Masks,2005,44.09,6157755,272000000,8.72,0
Face Masks,2005,68.12,2605285,177000000,16.65,0
Face Masks,2005,68.32,3317638,227000000,12.67,0
Face Masks,2005,45.43,1028300,46715034,0.63,0
Face Masks,2005,104.21,3312212,345000000,7.66,0
Face Masks,2005,114.21,4750957,543000000,19.58,0
Face Masks,2005,13.18,1241152,16352351,14.22,0
Face Masks,2005,16.87,1532529,25857922,-3.6,0
Face Masks,2005,51.74,8667126,448000000,12.77,0
Face Masks,2005,39.97,5880281,235000000,17.04,0
Face Masks,2005,50.19,4353154,218000000,5.58,0
Face Masks,2005,10.12,7903111,79984664,-3.85,0
Face Masks,2005,39.38,1255349,49440345,18.67,0
Face Masks,2005,74.36,7325916,545000000,6.25,0
Face Masks,2005,26.94,2320849,62516889,-1.75,0
Face Masks,2005,118.41,2592885,307000000,3.48,0
Face Masks,2005,95.49,2354931,225000000,-6.63,0
Face Masks,2005,13.01,1608033,20914379,5.76,0
Face Masks,2005,97.09,9637208,936000000,0.45,0
Face Masks,2005,102.05,4081874,417000000,3.71,0
Face Masks,2005,100.73,2730909,275000000,10.22,0
Face Masks,2005,52.6,1138316,59878273,1.62,0
Face Masks,2005,59.02,9207416,543000000,11.9,0
Face Masks,2005,11.69,2085363,24370344,-2.7,0
Face Masks,2005,50.12,8357439,419000000,12.89,0
Face Masks,2005,18.57,2791288,51824292,0.27,0
Face Masks,2005,17.79,3121024,55536768,15.87,0
Face Masks,2005,115.87,8872023,1030000000,-0.72,0
Face Masks,2005,73.84,8981651,663000000,5.14,0
Face Masks,2005,111.02,6421439,713000000,18.19,0
Face Masks,2005,22.23,2081441,46278521,-6.93,0
Face Masks,2005,93.93,791100,74310554,2.27,0
Hydration Products,2005,26.35,5438083,143000000,-1.56,0
Hydration Products,2005,48.57,8265876,401000000,12.69,0
Hydration Products,2005,115.51,5470732,632000000,-4.26,0
Hydration Products,2005,53.33,1393437,74305879,16.49,0
Hydration Products,2005,48.24,8883240,429000000,-1.95,0
Hydration Products,2005,55.09,9688776,534000000,13.45,0
Hydration Products,2005,49.73,4185671,208000000,0.94,0
Hydration Products,2005,79.12,9964006,788000000,-6.95,0
Hydration Products,2005,112.48,2609361,294000000,7.09,0
Hydration Products,2005,15.54,7167341,111000000,-3.51,0
Hydration Products,2005,79.02,1025789,81057909,12.98,0
Hydration Products,2005,76.35,1422969,109000000,3.74,0
Hydration Products,2005,104.68,4138068,433000000,12.13,0
Hydration Products,2005,81.18,9109729,739000000,5.17,0
Hydration Products,2005,80.43,3732543,300000000,16.88,0
Hydration Products,2005,97.12,8991229,873000000,-4.16,0
Hydration Products,2005,108.17,2189913,237000000,10.38,0
Hydration Products,2005,69.81,4219728,295000000,0.49,0
Hydration Products,2005,101.18,3773748,382000000,10.67,0
Hydration Products,2005,78.31,2490690,195000000,-5.72,0
Laser Masks,2005,27.53,1798078,49506906,0.11,0
Laser Masks,2005,73.94,3859186,285000000,1.89,0
Laser Masks,2005,68.95,7700515,531000000,9.56,0
Laser Masks,2005,40.01,7273917,291000000,-4.69,0
Laser Masks,2005,53.48,9867186,528000000,-5.37,0
Laser Masks,2005,104.52,6091364,637000000,16.75,0
Laser Masks,2005,30.63,6565960,201000000,6.61,0
Laser Masks,2005,101.66,3046709,310000000,-7.28,0
Laser Masks,2005,47.13,8963037,422000000,-7.36,0
Laser Masks,2005,41.14,4238651,174000000,8.94,0
Laser Masks,2005,83.82,9512342,797000000,-7.22,0
Laser Masks,2005,111.3,5534783,616000000,8.86,0
Laser Masks,2005,88.96,5514283,491000000,-7.82,0
Laser Masks,2005,65.9,2725465,180000000,-6.53,0
Laser Masks,2005,118.38,4197652,497000000,17.67,0
Laser Masks,2005,18.18,5069877,92161334,-3,0
Laser Masks,2005,27.64,9387763,260000000,17.38,0
Laser Masks,2005,102.78,823796,84671839,17.81,0
Laser Masks,2005,82.3,6149351,506000000,2.48,0
Laser Masks,2005,70.53,2923371,206000000,13,0
Laser Masks,2005,84.9,8649735,734000000,-3.24,0
Laser Masks,2005,10.83,209369,2266966,13.12,0
Laser Masks,2005,85.16,4694573,400000000,5.06,0
Serums,2005,46.11,3432427,158000000,12.91,0
Serums,2005,18.74,5797846,109000000,14.57,0
Serums,2005,49.88,4334931,216000000,14.56,0
Serums,2005,117.11,9370705,1100000000,-5.88,0
Serums,2005,22.16,2317568,51361145,19.89,0
Serums,2005,11.78,5900682,69511559,-4.94,0
Serums,2005,106.93,2595122,277000000,-1.36,0
Serums,2005,14.74,2693245,39700970,-3.03,0
Serums,2005,87.41,3271183,286000000,19.14,0
Serums,2005,36.28,3537124,128000000,7.16,0
Serums,2005,42.76,894837,38260278,-4.38,0
Serums,2005,53.84,1592067,85712369,-4.63,0
Serums,2005,79.64,2574141,205000000,0.28,0
Serums,2005,18.31,8129745,149000000,-5.81,0
Serums,2005,38.32,4015258,154000000,15.84,0
Serums,2005,107.84,3589345,387000000,7.24,0
Serums,2005,32.53,3839381,125000000,16.32,0
Serums,2005,13.41,4205607,56403598,-2.79,0
Serums,2005,112.52,9153056,1030000000,-1.78,0
Serums,2005,33.38,8204739,274000000,6.89,0
Serums,2005,51.09,7083463,362000000,3.26,0
Serums,2005,109.87,6494271,714000000,-0.99,0
Serums,2005,18.73,2898109,54270749,-4.63,0
Serums,2005,76.12,7066316,538000000,-7.69,0
Serums,2005,72.7,2951030,215000000,2.8,0
Serums,2005,97.25,2549911,248000000,14.38,0
Serums,2005,83.79,1284159,108000000,8.58,0
Serums,2005,47.83,3455605,165000000,-4.9,0
Serums,2005,41.08,4686975,193000000,-3.83,0
Serums,2005,22.85,7318247,167000000,2.07,0
Serums,2005,99.46,4981200,495000000,2.88,0
Serums,2005,95.27,8095278,771000000,0.39,0
Additional Treatments,2006,30.26,5988583,181000000,1.1,0
Additional Treatments,2006,16.55,704526,11660083,2.96,0
Additional Treatments,2006,92.44,6704394,620000000,7.96,0
Additional Treatments,2006,53.57,3732476,200000000,18.58,0
Additional Treatments,2006,83.6,111708,9339188,10.73,0
Additional Treatments,2006,114.88,3457893,397000000,19.26,0
Additional Treatments,2006,10.56,3361817,35500984,13.86,0
Additional Treatments,2006,17.58,5209986,91596207,6.76,0
Additional Treatments,2006,93.05,939841,87450250,-5.89,0
Additional Treatments,2006,69.49,9465446,658000000,-1.95,0
Additional Treatments,2006,106.19,7243449,769000000,0.82,0
Additional Treatments,2006,97.5,4707754,459000000,14.66,0
Additional Treatments,2006,67.91,7590808,515000000,-7.56,0
Additional Treatments,2006,28.38,2908477,82530947,7.82,0
Additional Treatments,2006,19.03,6344011,121000000,19.8,0
Additional Treatments,2006,113.11,5115246,579000000,-0.64,0
Additional Treatments,2006,78.63,6604168,519000000,-4.18,0
Additional Treatments,2006,119.49,2749803,329000000,16.57,0
Additional Treatments,2006,116.23,1862043,216000000,0.77,0
Additional Treatments,2006,110.42,5571879,615000000,-3.84,0
Additional Treatments,2006,28.09,9951940,280000000,17.4,0
Additional Treatments,2006,31.12,1501155,46717569,8.09,0
Additional Treatments,2006,10.04,8282525,83174856,15.25,0
Anti-Aging Creams,2006,22.28,9012100,201000000,10.35,0
Anti-Aging Creams,2006,89.66,7910660,709000000,6.58,0
Anti-Aging Creams,2006,24.91,7746175,193000000,2.08,0
Anti-Aging Creams,2006,76.34,8066898,616000000,4.7,0
Anti-Aging Creams,2006,72.81,264688,19272796,11.05,0
Anti-Aging Creams,2006,21.72,2582247,56084435,-1.98,0
Anti-Aging Creams,2006,61.19,1323172,80963506,3.64,0
Anti-Aging Creams,2006,54.64,434310,23729815,-2.53,0
Anti-Aging Creams,2006,64.17,3122935,200000000,6.07,0
Anti-Aging Creams,2006,115.21,1122927,129000000,7.12,0
Anti-Aging Creams,2006,110.55,9372299,1040000000,10.24,0
Anti-Aging Creams,2006,70.93,2926100,208000000,-6.85,0
Anti-Aging Creams,2006,74.23,7797401,579000000,7.34,0
Anti-Aging Creams,2006,34.16,9667925,330000000,-4.83,0
Anti-Aging Creams,2006,114.34,2007078,229000000,11.22,0
Anti-Aging Creams,2006,39.41,2773132,109000000,16.31,0
Anti-Aging Creams,2006,15.68,8321608,130000000,7.85,0
Anti-Aging Creams,2006,20.19,3879984,78344791,12.02,0
Anti-Aging Creams,2006,80.37,4826290,388000000,-0.1,0
Anti-Aging Creams,2006,65.18,6586532,429000000,4.59,0
Anti-Aging Creams,2006,46.57,7888888,367000000,-1.91,0
Anti-Aging Creams,2006,116.67,1906429,222000000,3.17,0
Anti-Aging Creams,2006,19.92,7557804,151000000,7.46,0
Anti-Aging Creams,2006,10.97,2883646,31640680,9.02,0
Cleanser,2006,30.58,2758607,84362884,2.92,0
Cleanser,2006,108.73,8413879,915000000,-1.22,0
Cleanser,2006,105.2,9015073,948000000,18.16,0
Cleanser,2006,97.55,9187808,896000000,13.36,0
Cleanser,2006,33.33,2054441,68469508,16.44,0
Cleanser,2006,15.22,7008255,107000000,13.46,0
Cleanser,2006,97.61,8071945,788000000,15.86,0
Cleanser,2006,32.84,1911756,62788493,0.34,0
Cleanser,2006,81.24,2999058,244000000,-0.24,0
Cleanser,2006,50.19,2668867,134000000,9.2,0
Cleanser,2006,106.84,5778117,617000000,-2.05,0
Cleanser,2006,115.01,1068784,123000000,11.4,0
Cleanser,2006,118.37,8444783,1000000000,11.03,0
Cleanser,2006,18.23,7879764,144000000,19.81,0
Cleanser,2006,47.32,6278841,297000000,16.73,0
Cleanser,2006,28.68,5548402,159000000,14.41,0
Cleanser,2006,45.07,2579915,116000000,0.7,0
Cleanser,2006,30.43,9196003,280000000,-0.14,0
Cleanser,2006,55.88,3079929,172000000,-4.57,0
Cleanser,2006,52.38,7842471,411000000,12.3,0
Cleanser,2006,75.54,7570978,572000000,3.35,0
Cleanser,2006,27.3,2801071,76475946,3.37,0
Cleanser,2006,78.65,5508732,433000000,-4.39,0
Cleanser,2006,116.94,6342747,742000000,12.9,0
Cleanser,2006,117.93,1558662,184000000,9.71,0
Cleanser,2006,46.26,608631,28157443,6.83,0
Cleanser,2006,28.94,9788598,283000000,7.33,0
Cleanser,2006,104.41,8992559,939000000,2.66,0
Cleanser,2006,57.14,7498878,428000000,1.98,0
Cleanser,2006,98.3,8912227,876000000,9.41,0
Cleanser,2006,53.25,7815171,416000000,-0.35,0
Exfoliants,2006,28.75,6521799,188000000,6.01,0
Exfoliants,2006,42.73,3437866,147000000,15.5,0
Exfoliants,2006,10.29,9952042,102000000,-1.59,0
Exfoliants,2006,115.76,808820,93630474,0.57,0
Exfoliants,2006,97.54,1688918,165000000,1.73,0
Exfoliants,2006,27.65,1081934,29919514,5.78,0
Exfoliants,2006,44.56,5026862,224000000,9.2,0
Exfoliants,2006,93.77,5694128,534000000,-0.7,0
Exfoliants,2006,63.1,9323287,588000000,-4.41,0
Exfoliants,2006,66.68,7484135,499000000,17.97,0
Exfoliants,2006,36.24,818011,29646578,17.49,0
Exfoliants,2006,44.37,8045122,357000000,19.54,0
Exfoliants,2006,77.8,1467786,114000000,18,0
Exfoliants,2006,99.4,1865004,185000000,19.65,0
Exfoliants,2006,32.67,6249503,204000000,11.67,0
Exfoliants,2006,52.2,8163580,426000000,-2.28,0
Exfoliants,2006,57.72,352821,20365789,3.16,0
Exfoliants,2006,21.78,5329513,116000000,4.33,0
Exfoliants,2006,83.73,9725516,814000000,3.54,0
