Category,Year,Units sold,Avg Price USD,Dollar Sales UD
Pain Relief,2023,55.85,83640457.35,-17.37
Pain Relief,2025,18.24,7461382.08,-48.37
Pain Relief,2021,38.58,5174658.24,-26.52
Pain Relief,2009,54.19,243563999.7,-12.69
Pain Relief,2012,55.69,142399107.2,-24.3
Pain Relief,2015,38.33,181398373.2,-47.5
Pain Relief,2024,30.43,12354275.7,46.54
Pain Relief,2017,18.77,62884886.99,40.82
Pain Relief,2004,49.64,14043503.48,-6.77
Pain Relief,2016,39.95,102547695,-4.37
Pain Relief,2012,58.6,112061190.2,45.89
Pain Relief,2012,4.11,22160129.49,-14.43
Pain Relief,2020,19.15,33380307.55,39.71
Pain Relief,2007,21.84,16538012.4,20.26
Pain Relief,2021,54.29,60897255.87,15.52
Pain Relief,2025,58.3,287373526,7.27
Pain Relief,2025,30.98,137978228.3,32.53
Pain Relief,2025,19.61,31185724.17,-7.44
Pain Relief,2019,58.9,311112627.2,13.02
Pain Relief,2022,39.79,236405083,-4.85
Pain Relief,2024,35.16,66651405.6,-1.81
Pain Relief,2023,40.67,41960540.44,-31.81
Pain Relief,2008,30.69,117127310.9,33.02
Pain Relief,2025,28.2,120719659.8,1.46
Pain Relief,2007,13.06,44135159.9,27.15
Pain Relief,2025,58.2,68292578.4,-49.79
Pain Relief,2022,55.47,193378737.4,-49.19
Pain Relief,2006,4.07,19540786.32,-41.17
Pain Relief,2000,8.95,14609165.55,-19.19
Pain Relief,2023,49.41,128419900.5,-36.64
Pain Relief,2014,35.36,19611540,-41.28
Pain Relief,2011,21.76,31669134.08,15.19
Pain Relief,2022,8.62,15018324.3,-15.54
Pain Relief,2011,14.71,88171342.83,-14.18
Pain Relief,2012,40.11,207896828.4,-3.24
Pain Relief,2016,15.28,50305411.92,-36.35
Pain Relief,2025,5.88,21378551.04,-19.31
Pain Relief,2010,34.43,84031648.36,-48.1
Pain Relief,2006,11.73,41331323.61,-14.16
Pain Relief,2003,10.56,929016,-12.2
Pain Relief,2019,57.17,131533934.7,18.37
Pain Relief,2006,36.86,190030734.8,-45.2
Pain Relief,2017,4.44,6203994.24,36.14
Pain Relief,2008,55.53,290048960.5,-41.14
Pain Relief,2002,18.43,95284076.79,43.9
Pain Relief,2009,54.59,41742843.99,-17
Pain Relief,2022,48.94,146212214.1,-40.31
Pain Relief,2025,28.61,164136771.6,41.56
Pain Relief,2020,56.99,10837731.31,30.09
Pain Relief,2024,21.08,67559882.24,-11.41
Pain Relief,2010,58.42,268612881.6,15.07
Pain Relief,2014,33.52,9430516.8,37.92
Pain Relief,2003,20.18,110433919.9,49.49
Pain Relief,2025,55,314350355,-20.06
Pain Relief,2002,20.28,1551541.68,-43.72
Pain Relief,2007,32.5,180556155,-1.65
Pain Relief,2023,51.79,84977912.43,-21.47
Pain Relief,2006,24.51,116326494.3,22.23
Pain Relief,2002,41.73,5055672.96,-24.2
Pain Relief,2020,38.88,102776208.5,32.91
Pain Relief,2008,27.57,90434893.44,15.08
Pain Relief,2007,46.52,227337285.4,-8.94
Pain Relief,2022,13.86,11353030.92,-3.55
Pain Relief,2008,57.07,240696662.8,-26.74
Pain Relief,2016,27.12,63690289.44,28.49
Pain Relief,2002,4.51,20385308.24,-41.83
Pain Relief,2007,16.36,20898738.44,-41.49
Pain Relief,2003,20.63,17929182.29,-49.61
Pain Relief,2017,46.94,235485118.4,-42.17
Pain Relief,2013,21.8,27485767,6.58
Pain Relief,2005,53.26,314811551.4,-28.86
Pain Relief,2020,23.15,872893.9,1.66
Pain Relief,2025,26.89,45476045.32,47.9
Pain Relief,2023,14.33,79415498.65,28.83
Pain Relief,2008,28.6,38054874,-43.11
Pain Relief,2010,56.68,156554807.8,46.48
Pain Relief,2001,55.11,22772995.08,39.68
Pain Relief,2007,15.42,35783821.62,-23
Pain Relief,2012,51.33,1975127.07,9.65
Pain Relief,2001,41.67,229910349.7,-28.14
Pain Relief,2018,5.48,28593807.04,5.61
Pain Relief,2025,4.5,15518776.5,-48.42
Pain Relief,2018,19.6,20491035.6,-25.47
Pain Relief,2020,29.15,71660057.15,-47.29
Pain Relief,2008,38.91,230568325.5,-17.67
Pain Relief,2012,19.19,70616148.79,24.68
Pain Relief,2015,51.4,160236004.8,24.58
Pain Relief,2019,41.5,110296044,5.79
Pain Relief,2005,39.19,112113811.4,-33.95
Pain Relief,2010,46.1,155593354.7,-42.16
Pain Relief,2010,39.57,168622885.7,-5.53
Pain Relief,2022,21.06,38258248.86,-2.56
Pain Relief,2010,4.91,22732033.22,-39.87
Pain Relief,2017,6.26,27544394.38,19.69
Pain Relief,2019,49.43,100643039,-42.46
Pain Relief,2007,26.65,147415327.8,32.28
Pain Relief,2025,36.6,196815731.4,-43.97
Pain Relief,2000,49.76,115556652.8,5.26
Pain Relief,2025,33.33,11746925.19,28.1
Pain Relief,2021,31.03,36952696.1,11.25
Pain Relief,2023,42.94,166769040.9,11.17
Pain Relief,2019,39.58,168735674.9,1.58
Pain Relief,2005,43.57,34941963.61,-4.16
Pain Relief,2010,15.47,67549569.36,25.77
Pain Relief,2019,20.85,48935909.1,-28.7
Pain Relief,2024,43,43955245,-3.27
Pain Relief,2002,5.94,12977569.44,-23.98
Pain Relief,2017,58.07,299835328,21.12
Pain Relief,2007,18.19,1534472.02,5.9
Pain Relief,2013,9.03,7015948.8,-44.68
Pain Relief,2022,28.27,48288326.24,-0.98
Pain Relief,2003,26.48,141338880.1,16.4
Pain Relief,2006,43.41,95962406.46,24.7
Pain Relief,2000,12.75,29072473.5,-37.69
Pain Relief,2015,49.83,243648518.9,-7.46
Pain Relief,2024,51.91,4775304.72,-4.1
Pain Relief,2016,38.29,87705657.27,10.52
Pain Relief,2024,53.83,301247160.3,-7.7
Pain Relief,2014,10.96,46432029.04,-24.43
Pain Relief,2011,12.97,16388489.93,-41.13
Pain Relief,2010,38.22,57630294.54,-3.24
Pain Relief,2000,55.59,189287118.6,37.99
Pain Relief,2002,10.05,39013838.7,-43.43
Pain Relief,2011,52.05,289497623.7,-28.09
Pain Relief,2004,58.75,70164772.5,35.03
Pain Relief,2019,43.79,42841114.49,-10.06
Pain Relief,2014,32.19,55896389.88,20.2
Pain Relief,2022,24.03,136481797.3,-42.89
Pain Relief,2003,33.24,178985300.6,-16.73
Pain Relief,2004,39.22,196687790.1,-9.8
Pain Relief,2015,34.8,10222848,38.74
Pain Relief,2009,53.63,116335697.6,-14.91
Pain Relief,2021,35.59,117944405.8,-46.56
Pain Relief,2006,36.61,195764872.7,-3.88
Pain Relief,2009,51.04,276975603.5,-30.71
Pain Relief,2009,26.08,99115266.56,15.91
Pain Relief,2012,54.34,276955438.8,-5.09
Pain Relief,2012,46.67,277025232.8,-7.17
Pain Relief,2013,51.16,87526062.8,2.03
Pain Relief,2022,12.24,65690121.6,-1.59
Pain Relief,2020,26.9,70396331.6,-35.09
Pain Relief,2006,38.79,169007254.2,2.61
Pain Relief,2010,37.72,38538410.84,-28.13
Pain Relief,2016,23.19,105434378.6,40.2
Pain Relief,2001,36.23,161129881.7,12.67
Pain Relief,2011,7.18,8397189.5,-25.28
Pain Relief,2013,53.11,115758024.9,39.58
Pain Relief,2001,28.61,142904375.1,-32.59
Pain Relief,2000,58.61,157345519.6,-29.62
Pain Relief,2005,8.17,12455410.1,39.64
Pain Relief,2012,19.63,79211034.89,29.01
Pain Relief,2021,25,149390000,18.97
Pain Relief,2001,32.04,79754096.16,-3.41
Pain Relief,2010,18.28,20007935.28,-18.14
Pain Relief,2001,10.12,23740042.48,2.47
Pain Relief,2000,51.34,121129337,-46.63
Pain Relief,2023,47.9,242516981.5,22.56
Pain Relief,2024,5.04,10694340.72,37.07
Pain Relief,2022,39.16,160545896.7,19.45
Pain Relief,2019,7.87,30900854.57,0.04
Pain Relief,2016,46.09,127604220.9,47.64
Pain Relief,2012,19.99,74150186.36,-34.79
Pain Relief,2008,25.54,10112639.62,38.68
Pain Relief,2011,40.62,84819637.5,-28.5
Pain Relief,2024,20.29,95284599.44,-45.5
Pain Relief,2022,37.51,193451260.8,49.6
Pain Relief,2012,48.52,131404581.1,21.95
Pain Relief,2007,19.91,23870497.2,-21.1
Pain Relief,2022,49.14,49395184.02,-33.42
Pain Relief,2019,48.07,55877289.05,-11.9
Pain Relief,2015,47.18,123088468.2,-0.92
Pain Relief,2002,7.21,29283472.68,49.33
Pain Relief,2007,45.84,171462548.9,29.14
Pain Relief,2001,30.81,93597914.67,31.43
Pain Relief,2023,10.96,53784161.44,-45.66
Pain Relief,2020,30.4,125091835.2,-36.35
Pain Relief,2010,33.5,108719091,-12.88
Pain Relief,2020,9.7,1892033.5,1.05
Pain Relief,2019,10.41,58371212.25,20.87
Pain Relief,2019,11.75,15279758.75,44.56
Pain Relief,2001,8.55,26450861.4,-42.93
Pain Relief,2017,34.85,66352483.25,6.28
Pain Relief,2024,32.51,76823243.15,31.62
Pain Relief,2021,41.3,177869766.2,-46.96
Pain Relief,2000,11.32,53305404.56,-1
Pain Relief,2024,59.34,343974457.1,-21.61
Pain Relief,2019,24.75,128540659.5,-0.32
Pain Relief,2017,42.61,37593695.14,-25.97
Pain Relief,2019,27.94,44505653.94,1.14
Pain Relief,2003,56.02,203875210.6,-29.05
Shampoo,2009,15.54,62238228.36,20.33
Shampoo,2000,26.36,79777722.84,-26.79
Shampoo,2023,21.17,100822971.8,-7.58
Shampoo,2014,49.14,207619645,-14.34
Shampoo,2018,39.7,130418787.6,-29.38
Shampoo,2025,10.33,16112661.69,-22.4
Shampoo,2017,49.66,43695436.72,33.27
Shampoo,2004,36.28,77895481.92,23.76
Shampoo,2021,12.76,6197123.68,48.53
Shampoo,2004,50.19,19310853.45,12.24
Shampoo,2019,8.43,32598860.58,36
Shampoo,2024,59.49,317335127.4,22.04
Shampoo,2010,16.05,40668565.35,-39.54
Shampoo,2018,32.76,54175899.96,-3.76
Shampoo,2002,30.09,43925893.53,-36.29
Shampoo,2010,36.3,15800337.3,-21.88
Shampoo,2012,7.47,37262354.49,-33.66
Shampoo,2010,32.81,77223518.98,16.99
Shampoo,2004,38.82,31074478.32,-31.85
Shampoo,2003,31.29,88382484.96,12.03
Shampoo,2019,9.56,50942391.12,19.1
Shampoo,2016,52.29,168305666.1,-24.5
Shampoo,2012,6.29,5130727.84,7.34
Shampoo,2006,13.09,10243841.3,-0.31
Shampoo,2015,51.66,237330017.8,9.73
Shampoo,2003,48.49,284980433.5,20.91
Shampoo,2002,46.27,96684727.79,26.62
Shampoo,2018,47.03,261660387.7,-12.25
Shampoo,2025,47.96,208530559.6,0.85
Shampoo,2009,52.83,216939315.8,47.86
Shampoo,2016,51.93,132658145,29.94
Shampoo,2022,8.83,21368705.96,34.69
Shampoo,2008,26.19,142122208.8,24.39
Shampoo,2006,6.3,30401494.2,-15.75
Shampoo,2025,5.19,24312368.16,-6.48
Shampoo,2017,54.84,261974902.7,-19.81
Shampoo,2023,30.75,142513950,-6.24
Shampoo,2025,15.62,25374471.32,-40.09
Shampoo,2015,13.56,49922265.48,9.17
Shampoo,2000,50.91,103641254.3,35.6
Shampoo,2001,26.18,118137642.7,-12.86
Shampoo,2009,55.34,295325341.1,-9.97
Shampoo,2022,54.67,128873700.3,-26.81
Shampoo,2025,50.23,36462961.6,33.22
Shampoo,2016,4.76,27095171.88,20.14
Shampoo,2019,46.57,40562144.01,-2.52
Shampoo,2014,13.81,75092717.41,-31.58
Shampoo,2003,3.05,5060486.8,17.7
Shampoo,2013,57.9,318545361.3,46.51
Shampoo,2020,39.22,45779427.34,32.74
Shampoo,2015,24.86,28628055.06,-30.8
Shampoo,2007,39.71,105913519.3,38.16
Shampoo,2018,51.73,81538584.82,18.87
Shampoo,2019,48.02,121145768.4,-46.33
Shampoo,2018,29.27,155262276,-20.78
Shampoo,2005,19.4,80222802.4,35.87
Shampoo,2004,45.83,74673431.31,2.74
Shampoo,2019,22.7,21745896.3,-14.59
Shampoo,2023,9.18,9635126.04,4.39
Shampoo,2011,10.7,41740400.4,-5.23
Shampoo,2025,10.31,16917163.5,7.69
Shampoo,2000,22.04,14556384.12,21.86
Shampoo,2000,15.83,13077574.58,5.16
Shampoo,2022,43.33,206164443.3,5.04
Shampoo,2007,30.4,78142044.8,22.53
Shampoo,2015,49.01,267997119.1,-9.17
Shampoo,2023,59.92,223804016.2,23.43
Shampoo,2001,51.6,58333748.4,2.02
Shampoo,2021,7.72,25419288.88,-24.95
Shampoo,2005,30.1,165061687.7,15.04
Shampoo,2025,47.11,57891735.93,25.12
Shampoo,2022,26.83,44636614.89,-46.84
Shampoo,2004,29.76,41634210.24,8.08
Shampoo,2013,4.3,10357676.6,-13.88
Shampoo,2015,28.01,132476012,11.52
Shampoo,2024,19.96,76668036.64,4.99
Shampoo,2024,15.47,41268793.02,19.41
Shampoo,2013,45.98,139631650.2,-45.3
Shampoo,2022,8.94,1997374.8,-35.93
Shampoo,2011,27.36,101270358.7,28.5
Shampoo,2021,21.34,3528078.18,22.23
Shampoo,2024,7.79,11892221.79,17.19
Shampoo,2024,42.26,111437253.4,3.63
Shampoo,2013,38.4,159339494.4,10.22
Shampoo,2000,23.75,11043488.75,-25.48
Shampoo,2003,50.44,289607514.6,38.91
Shampoo,2018,26.36,130950522.6,-18.23
Shampoo,2018,26.17,96810314.62,43.27
Shampoo,2004,37.42,182964902.9,-17.66
Shampoo,2002,48.91,116004151.1,-20.29
Shampoo,2013,46.7,222926139.3,-49.41
Shampoo,2023,56.86,89464718.06,27.42
Shampoo,2009,38.43,46547107.74,0.17
Shampoo,2002,37.86,133454266.3,-18.06
Shampoo,2014,44.98,6122317.76,47.39
Shampoo,2012,58.19,230369787.6,22.12
Shampoo,2005,24.32,37955494.4,-34.5
Shampoo,2002,9.62,35686698.32,20.85
Shampoo,2014,23.03,97590361.96,44.76
Shampoo,2014,42.58,243958661,-25.17
Shampoo,2008,45.59,5103937.27,8.7
Shampoo,2025,4.69,22912380.61,15.87
Shampoo,2016,52.46,311998977.7,-2.3
Shampoo,2002,52.35,287749836.9,7.56
Shampoo,2022,5.84,17732494.24,38.62
Shampoo,2000,27.98,37483295.08,-13.42
Shampoo,2002,17.45,9876734.9,-29.42
Shampoo,2015,22.97,36283021.51,29.39
Shampoo,2024,8.27,10761097.67,-8.83
Shampoo,2012,12.97,58080879.18,9.05
Shampoo,2006,22.47,27816534.27,12.37
Shampoo,2003,33.39,95678076.69,2.93
Shampoo,2004,15.82,12330202.92,-21.91
Shampoo,2005,58.63,231294998.2,12.83
Shampoo,2019,48.65,48552456.75,37.38
Shampoo,2009,10.9,26346422.7,42.89
Shampoo,2016,40.16,171525207.4,-16.31
Shampoo,2013,9.28,41656490.88,41.91
Shampoo,2020,30.37,22522392,42.56
Shampoo,2015,32.44,53075635.48,35.85
Shampoo,2000,24.84,130687487.6,22.54
Shampoo,2021,33.44,189453149.6,-17.39
Shampoo,2019,8.31,8882783.37,13.93
Shampoo,2013,10.77,50116676.43,-30.39
Shampoo,2024,56.67,209160979.5,30.4
Shampoo,2003,25.59,15393485.37,-43.25
Shampoo,2021,44.27,132152634.8,-35.56
Shampoo,2025,40.02,10969682.1,2.17
Shampoo,2018,12.23,39181838.04,-48.9
Shampoo,2019,51.71,219000382.2,37.23
Shampoo,2007,22.48,6364515.12,25.74
Shampoo,2010,24.25,31162292.75,-25.96
Shampoo,2025,40.7,66496229.8,49.32
Shampoo,2013,4.13,18582959.78,22.1
Shampoo,2024,50.27,63437271.37,47.96
Shampoo,2023,46.17,49073169.6,41.4
Shampoo,2018,37.11,70477159.62,-12.27
Shampoo,2013,26.66,15522811.66,-28.81
Shampoo,2003,52.44,68416370.4,48.11
Shampoo,2012,38.46,172417064.6,-49.93
Shampoo,2016,32.11,5651103.12,-9.21
Shampoo,2005,19.16,31214935.52,34.82
Shampoo,2010,8.8,36438987.2,-42.96
Shampoo,2005,23.79,41486595.93,-43.67
Shampoo,2018,40.37,136130788.9,-15.16
Shampoo,2009,4.99,11721994.03,24.75
Shampoo,2013,46.95,126189956.4,-45.68
Shampoo,2010,34.37,142426427.3,3.36
Shampoo,2010,49.25,30674131.25,5.9
Shampoo,2012,9.2,7497512.4,-9.9
Shampoo,2018,10.47,18282075.33,-28.78
Shampoo,2025,59.27,2865111.8,-13.01
Shampoo,2014,59.76,316901423.5,2.29
Shampoo,2018,30.48,129221545,-27.33
Shampoo,2000,31.32,126639601.2,-13.33
Shampoo,2017,22.3,32356028.9,36.7
Shampoo,2003,13.29,64272765.75,14.82
Shampoo,2006,5.71,29053821.85,43.57
Shampoo,2020,52.83,162632083.3,49.22
Shampoo,2009,13.32,65312022.6,-38.83
Shampoo,2008,38.24,217835039.5,8.25
Shampoo,2024,7.54,25597259.48,7.11
Shampoo,2005,52.76,249690287.7,-23.84
Shampoo,2013,41.62,20055554.26,-34.46
Shampoo,2025,44.65,218337830.3,-45.68
Shampoo,2009,20.38,65389882.16,-41.82
Shampoo,2005,16.74,46237219.2,-16.22
Shampoo,2004,25.49,46413160.62,-18.08
Shampoo,2010,52.69,153660426.6,35.12
Shampoo,2014,46.41,4563588.12,7.29
Shampoo,2010,5.7,19877233.8,18.71
Shampoo,2003,38.04,173321195.5,19.64
Shampoo,2023,34.85,167919427.8,-9.9
Shampoo,2016,14.48,28646392.16,20.54
Shampoo,2016,44.09,140298348.1,-22.83
Shampoo,2011,40.14,142533808.4,43.72
Shampoo,2020,19.7,44891690.2,36.95
Shampoo,2021,49.69,91127932.01,-33.6
Shampoo,2011,28.52,86280329.64,29.55
Shampoo,2011,10.97,20144989.87,-12.69
Shampoo,2008,42.84,52322976.72,-8.78
Shampoo,2009,37.84,113112160.5,4.93
Shampoo,2000,19.37,81831664.2,-27.75
Shampoo,2009,34.94,118657253.3,-48.51
Shampoo,2016,18.87,98388727.23,12.44
Shampoo,2023,53.29,192168589.4,40.84
Shampoo,2011,41.15,96814139.95,-16.62
Shampoo,2001,35.66,8541889.42,7.73
Shampoo,2010,34.08,196338697,44.79
Shampoo,2010,48.43,286577260.5,45.31
Shampoo,2017,9.48,4156212.12,-5.04
Shampoo,2011,35.83,150195705.3,-37.91
Shampoo,2012,25.83,86760567.81,23.16
Shampoo,2024,16.71,81145397.58,46.5
Shampoo,2000,29.86,155482333.8,3.34
Shampoo,2010,20.48,88169594.88,-36.73
Shampoo,2012,19.33,25966820.19,42.14
Shampoo,2003,35.12,9814775.68,-13.17
Shampoo,2024,52.01,213368424.5,41.34
Shampoo,2006,49.41,251028542.6,-40.46
Shampoo,2016,19.46,95206785.1,-37.79
Shampoo,2017,33.26,152610084.2,-24.37
Shampoo,2015,12.62,61455172.3,-24.5
Shampoo,2013,17.01,78686814.15,23.64
Shampoo,2014,56.23,273373953.3,6.71
Shampoo,2018,5.55,24597655.5,-15.8
Shampoo,2019,24.69,105826031.1,-38.36
Shampoo,2009,22.71,62962248.66,35.77
Shampoo,2007,10.32,7740082.56,-22.81
Shampoo,2020,5.34,19169419.86,-49.46
Shampoo,2019,8.22,9128005.86,-28.61
Shampoo,2002,30.99,157099311.5,4.43
Shampoo,2002,29.21,149133933.4,-45.48
Shampoo,2008,32.8,183366300.8,-9.64
Shampoo,2014,45.22,41566359.66,35.24
Shampoo,2003,34.41,87082384.89,-27.17
Shampoo,2001,42.27,16828236.51,42.32
Shampoo,2006,23.14,62541473.02,-38.65
Shampoo,2004,21.26,74262859.54,43.06
Shampoo,2019,24.42,72891966.18,19.5
Shampoo,2013,31.16,83353311.6,44.46
Shampoo,2014,17.02,34379702.18,-25.93
Shampoo,2016,50.22,248399821.3,32.71
Shampoo,2023,49.24,291775017.6,-26
Shampoo,2018,13.2,27122185.2,-42.34
Shampoo,2016,42.96,120954782.2,40.94
Shampoo,2010,38.51,171519650.5,-15.21
Shampoo,2011,20.36,57737559.88,14.9
Shampoo,2024,17.18,71497817.02,3.64
Shampoo,2015,27.55,30957328.9,-20.68
Shampoo,2012,20.96,18748573.28,-40.21
Shampoo,2020,16.72,45135723.6,49.3
Shampoo,2009,36.96,132170364.5,41.22
Shampoo,2016,30.08,100715961.6,9.41
Shampoo,2017,13.46,30257676.2,12.74
Shampoo,2017,4.99,10292099.55,23.82
Shampoo,2013,24.03,115907767.8,25.28
Shampoo,2000,23.43,75431198.04,-21.56
Shampoo,2025,13.53,75891068.88,16.33
Shampoo,2011,20.74,69407156.64,-23.96
Shampoo,2017,21.74,67945261.18,28.04
Shampoo,2007,18.1,84654840.3,42.8
Shampoo,2011,35.25,107359797,-34.48
Shampoo,2002,39.93,60234005.7,-8.3
Shampoo,2013,48.22,17583181.9,8.17
Shampoo,2024,26.93,97551070.42,-48.13
Shampoo,2002,26.43,23632199.49,-16.69
Shampoo,2009,15.81,76407121.35,8.7
Shampoo,2010,28.15,148685344.3,-4.29
Shampoo,2020,44.2,260801746.4,44.15
Shampoo,2011,38.82,66451027.86,29.66
Shampoo,2010,24.81,45450232.92,-49
Shampoo,2007,58.23,56345153.13,35.15
Shampoo,2021,26.54,114192914.9,25.11
Shampoo,2015,28.09,103033080.7,22.28
Shampoo,2021,12.49,42322752.19,-49.06
Shampoo,2000,15.29,66385953.81,6.97
Shampoo,2008,33.93,175695477.8,12.39
Shampoo,2006,21.92,105416853,26.29
Shampoo,2008,19.24,12766548.08,30.21
Shampoo,2007,19.81,82113064.11,36.1
Shampoo,2014,35.14,100981150.3,-31.61
Shampoo,2025,31.43,74982110.98,-9.62
Shampoo,2007,19.62,6219971.64,9.63
Shampoo,2007,7.79,13603061.59,-0.58
Shampoo,2015,48.67,73945596.42,-45.62
Shampoo,2019,46.15,123326552.7,34.99
Shampoo,2025,31.6,167156163.2,36.84
Shampoo,2013,16.67,36446587.86,2.49
Shampoo,2019,40.4,192500263.2,33.98
Shampoo,2005,45.41,135379788.6,-26.32
Shampoo,2000,31.83,7149877.41,-38.11
Shampoo,2001,43.51,82896296.24,12.07
Shampoo,2005,52.53,314580422.6,39.35
Shampoo,2009,46.02,115792578.7,-22.57
Shampoo,2015,46.39,14333211.08,-14.76
Shampoo,2017,46.95,110846320.8,-1.87
Shampoo,2010,29.44,105977169.9,-38.03
Shampoo,2012,25.11,47769941.97,-37.03
Shampoo,2022,21.81,97940902.02,-34.38
Shampoo,2019,34.85,25485108,10.95
Shampoo,2023,9.74,13753659.2,14.25
Shampoo,2022,13.21,73061115.03,16.05
Shaving Cream,2005,22.65,111768305,34.31
Shaving Cream,2023,12.15,42865248.6,-49.63
Shaving Cream,2008,43.16,22210049.68,38.33
Shaving Cream,2022,9.24,9769331.88,-41.04
Shaving Cream,2016,39.89,126979922.3,-44.12
Shaving Cream,2003,48.72,85018689.84,34.58
Shaving Cream,2010,14.05,17850749.8,-5.91
Shaving Cream,2000,10.16,13742334.72,-13.87
Shaving Cream,2010,25.26,69667711.5,-26.48
Shaving Cream,2008,45.9,222992757,23.7
Shaving Cream,2012,58.52,296271837.4,21.81
Shaving Cream,2007,22.05,107811027.5,34.68
Shaving Cream,2020,34.8,13964022,-49.97
Shaving Cream,2012,28.8,130036377.6,15.16
Shaving Cream,2009,19.93,46955897.13,-40.29
Shaving Cream,2020,48.72,236210686.3,-44.11
Shaving Cream,2019,38.88,182045607.8,-26.4
Shaving Cream,2007,38.52,68719680,-9.02
Shaving Cream,2024,58.87,150842306.7,-16.97
Shaving Cream,2022,45.12,165985831.7,-7.93
Shaving Cream,2014,16.68,69777177.12,2.16
Shaving Cream,2016,9.82,11102737.5,-22.79
Shaving Cream,2008,49.78,251666374.2,-11.4
Shaving Cream,2013,31.45,165243678,-9.01
Shaving Cream,2016,43.11,74334702.33,40.7
Shaving Cream,2002,59.19,265498402.3,40.95
Shaving Cream,2009,29.9,73212482.2,-1.41
Shaving Cream,2016,14.3,66005153.5,-4.01
Shaving Cream,2014,48.97,202019515.8,1.52
Shaving Cream,2013,56.86,183640969.4,36.27
Shaving Cream,2025,28.27,140029819.3,-1.98
Shaving Cream,2002,55.57,79523615.21,18.94
Shaving Cream,2018,57.02,40051304.16,-49.97
Shaving Cream,2010,52.58,209070068.2,24.04
Shaving Cream,2024,53.03,95484545.28,0.97
Shaving Cream,2022,14.55,13602605.85,-38.56
Shaving Cream,2013,38.6,75770757.8,5.7
Shaving Cream,2001,22.05,50868468,16.22
Shaving Cream,2004,28.97,51148331.14,13.48
Shaving Cream,2025,57.94,154250591.2,-1.89
Shaving Cream,2010,22.59,61000545.06,31.13
Shaving Cream,2024,54.82,220495304.6,35.35
Shaving Cream,2020,31.38,68478910.86,16.75
Shaving Cream,2018,57.26,216324100,28.45
Shaving Cream,2024,40.87,63031307.93,-18.23
Shaving Cream,2001,21.01,90072454.23,-29.81
Shaving Cream,2011,49,212421223,-10.6
Shaving Cream,2021,32.17,145242113.3,23.17
Shaving Cream,2001,32.23,49217337.18,-48.13
Shaving Cream,2018,31.89,111650621.1,-11.4
Shaving Cream,2011,32.74,188262039.1,-15.99
Shaving Cream,2010,56.29,27321533.59,-33.3
Shaving Cream,2023,41.87,2365906.22,16.6
Shaving Cream,2017,32.64,173020331.5,-14.17
Shaving Cream,2024,18.37,43443911.06,20.96
Shaving Cream,2024,50.39,20456929.08,-25.16
Shaving Cream,2015,59.4,170238796.2,26.1
Shaving Cream,2022,12.71,10870990.1,23.93
Shaving Cream,2014,18.11,54299883.07,6.33
Shaving Cream,2011,26.17,22788103.24,24.12
Shaving Cream,2006,41.8,192402139.6,-48.51
Shaving Cream,2003,25.1,127771876.3,-9.17
Shaving Cream,2021,40.86,24942660.12,-4.44
Shaving Cream,2023,31.57,13731971.33,-27.95
Shaving Cream,2006,48.67,135023428.9,-20.67
Shaving Cream,2024,30.26,70732598.7,48.12
Shaving Cream,2004,32.76,104115211.2,14.53
Shaving Cream,2018,13.29,74919942.93,-32.46
Shaving Cream,2005,31.96,106541664.2,18.55
Shaving Cream,2023,29.47,40816067.88,-10.81
Shaving Cream,2000,19.31,99805878.41,-46.51
Shaving Cream,2001,46.09,122380795.1,-23.36
Shaving Cream,2005,36.59,166286731.1,11.62
Shaving Cream,2018,42.3,240826716.9,35.93
Shaving Cream,2023,21.18,18172948.32,-7.7
Shaving Cream,2018,48.49,165973463.1,-19.77
Shaving Cream,2000,28.84,60113403.84,-23.07
Shaving Cream,2005,44.25,126551415.8,-29.27
Shaving Cream,2025,44.69,178549063.2,31.87
Shaving Cream,2000,5.48,18614995.56,-32.77
Shaving Cream,2022,25.97,8155670.74,-43.9
Shaving Cream,2007,17.87,94264714.62,-27.86
