Category,Year,Avg Price USD,Dollar Sales UD,YOY % Change
Lip Pencil,2021,6.15,318268649,6.19
Lip Pencil,2009,16.25,754144705.9,7.96
Lip Pencil,2010,25.68,155517206.3,4.68
Lip Pencil,2002,22.61,338014118.3,-2.24
Lip Pencil,2018,34.5,799905737.2,7.65
Lip Pencil,2000,30.88,737989773,6.38
Lip Pencil,2011,37.12,911243764.7,-2.92
Lip Pencil,2009,23.34,963028749.5,2.25
Lip Pencil,2006,19.45,878576951.1,-2.16
Lip Pencil,2010,24.6,631661360.7,-8.43
Lip Pencil,2006,26.84,750716323.7,1.92
Lip Pencil,2016,32.54,371591104.8,4.52
Lip Pencil,2021,12.06,58892691.64,2.02
Lip Pencil,2009,23.19,317319440,9.56
Lip Pencil,2003,29.8,682502107.4,-5.2
Lip Pencil,2009,14.95,413474211.8,0.61
Lip Pencil,2022,13.53,669829327.8,7.12
Lip Pencil,2005,5.1,859411375,-2.89
Lip Pencil,2002,8.47,660313841,3.92
Lip Pencil,2004,22.44,162849101.5,7.37
Lip Pencil,2000,8.66,534667020.8,5.56
Lip Pencil,2012,32.07,84861507.03,0.32
Lip Pencil,2010,24.32,635345789.2,-0.85
Lip Pencil,2011,29.04,910997601.9,7.35
Lip Pencil,2008,16.87,328102340.1,2.15
Lip Pencil,2011,26.07,278134167.5,-3.72
Lip Pencil,2009,8.89,389356882.2,-1.31
Lip Pencil,2012,38.97,903367020.6,-4.77
Lip Pencil,2013,33.7,847645858.6,-6.03
Lip Pencil,2022,23.13,172325080.5,0.48
Lip Pencil,2008,19.24,691767381.9,0.53
Lip Pencil,2009,5.83,498730509.9,9.38
Lip Pencil,2013,32.28,86543218.71,13.3
Lip Pencil,2016,18.11,808941111.1,-8.55
Lip Pencil,2020,12.96,752324372.2,-6.8
Lip Pencil,2018,36.64,536737948.2,7.31
Lip Pencil,2000,33.31,403786129.9,2.47
Lip Pencil,2023,11.21,402147787.2,-9.02
Lip Pencil,2019,36.68,402891606.1,2.28
Lip Pencil,2010,28.9,461617492.4,7.69
Lip Pencil,2002,10.68,108410149.1,6.03
Lip Pencil,2004,5.26,151504381.8,0.06
Lip Pencil,2022,26.14,112161913.7,-1.57
Lip Pencil,2011,35.97,733086747.6,-0.92
Lip Pencil,2020,14.22,995582502.3,-5.54
Lip Pencil,2002,29.35,411991755.2,7.78
Lip Pencil,2024,16.52,493417037.3,8.98
Lip Pencil,2011,12.02,260508553.7,-1.82
Lip Pencil,2012,20.49,198000941.1,-1.91
Lip Pencil,2009,34.22,57904018.4,-2.59
Lip Pencil,2011,12.27,667252424.7,8.37
Lip Pencil,2004,22.43,86813776.97,6.7
Lip Pencil,2006,6.61,70147897,1.42
Lip Pencil,2016,15.65,674191366.1,3.88
Lip Pencil,2014,26.69,656387244.6,12.99
Lip Pencil,2017,16.51,211947768.4,-6.98
Lip Pencil,2015,18.03,10218130.84,-1.5
Lip Pencil,2010,17.95,58656558.79,3.01
Lip Pencil,2002,18.56,567597358.3,11.99
Lip Pencil,2023,6.67,841951768,7.58
Lip Pencil,2010,22.38,169224337.1,-9.14
Lip Pencil,2006,39.92,346928925.5,3.84
Lip Pencil,2001,31.75,885699112.9,12.92
Lip Pencil,2012,36.07,107747323.4,-0.89
Lip Pencil,2006,34,456495198.1,10.4
Lip Pencil,2007,17.1,378228599.4,7.91
Lip Pencil,2011,36.38,393206004,1.52
Lip Pencil,2014,26.86,156524816.8,7.62
Lip Pencil,2012,17.51,113872721.6,-0.28
Lip Pencil,2021,14.18,397375877.1,-7.62
Lip Pencil,2007,31.21,466510813.6,-4.97
Lip Pencil,2001,31.5,639721018.5,6.78
Lip Pencil,2011,39.14,844867902.4,-5.41
Lip Pencil,2013,25.68,280085826.5,5.47
Lip Pencil,2008,11.45,214307402.4,8.35
Lip Pencil,2021,16.62,114429777,-6.77
Lip Pencil,2001,5.04,992126410.3,-1.48
Lip Pencil,2002,20.2,581420471.3,-8.88
Lip Pencil,2001,28.29,722157057.4,12.13
Lip Pencil,2000,24.75,925298255.9,-4.62
Lip Pencil,2021,27.84,344564120.6,-9.48
Lip Pencil,2023,34.39,497597901,1.2
Lip Pencil,2010,7.76,321106435.9,8.85
Lip Pencil,2000,13.06,657956906.1,9.93
Lip Pencil,2013,11.2,580660534,-8.73
Lip Pencil,2009,32.73,742881357.3,8.39
Lip Pencil,2013,15.66,836777547.6,11.43
Lip Pencil,2000,29.07,771229828.8,1.6
Lip Pencil,2011,15,38299978,-7.85
Lip Pencil,2004,7.09,305443204.6,13.49
Lip Pencil,2000,34.25,239142917.1,-3.05
Lip Pencil,2009,28.41,863285419.3,11.32
Lip Pencil,2021,17.36,413366655.5,5.76
Lip Pencil,2000,20.18,368373316.1,-1.21
Lip Pencil,2003,14.96,193336221.4,-2.8
Lip Pencil,2015,5.03,301653102.1,-7.06
Lip Pencil,2006,8.01,562770840.9,10.86
Lip Pencil,2000,7.77,594903797.9,7.64
Lip Pencil,2001,35.47,688178593,-1.95
Lip Pencil,2015,22.1,181965340,5.59
Lip Pencil,2019,6.31,924999684.9,0.78
Lip Pencil,2024,12.68,167656547.5,5.7
Lip Pencil,2013,7.67,672647489.9,-4.3
Lip Pencil,2019,35.13,340287610.8,-6.31
Lip Pencil,2007,23.24,194006996.7,-3.54
Lip Pencil,2021,8.02,84349312.11,7.64
Lip Pencil,2007,39.61,537301752.1,0.01
Lip Pencil,2019,33.16,950319833.9,13.56
Lip Pencil,2010,18.08,185914117,13.09
Lip Pencil,2011,29.89,565873682.1,7.22
Lip Pencil,2024,16.95,989621485.2,13.7
Lip Pencil,2010,13.16,699398481.7,8.25
Lip Pencil,2002,20.23,846143527.4,-4.86
Lip Pencil,2004,37.56,186518517.7,6.31
Lip Pencil,2005,26.47,569446941.3,-4.76
Lip Pencil,2009,14.88,987314320.9,7.08
Lip Pencil,2019,29.24,364028177.2,12.98
Lip Pencil,2010,23.85,95766199.67,3.53
Lip Pencil,2000,35.4,738865192.5,6.68
Lip Pencil,2008,21.78,582294640.4,3.78
Lip Pencil,2002,15.15,53111458.51,7.97
Lip Pencil,2024,17.95,86771438.78,13.61
Lip Pencil,2005,20.49,666182275.5,13.48
Lip Pencil,2024,33.07,703699151.6,2.02
Lip Pencil,2015,20.45,464235845.2,14.87
Lip Pencil,2007,19.05,230457478.4,0.28
Lip Pencil,2015,9.6,393927578.9,-8.37
Lip Pencil,2005,16.87,841189267.3,-2.19
Lip Pencil,2003,25.45,728685751.3,-8.9
Lip Pencil,2008,39.34,442167344,0.54
Lip Pencil,2021,10.28,701434432.1,1.58
Lip Pencil,2013,6.05,553724955.8,10.68
Lip Pencil,2008,29.63,380083501.9,-5.17
Lip Pencil,2006,31.82,676202270.5,-9.65
Lip Pencil,2005,38.56,839091002.9,-9.27
Lip Pencil,2009,26.84,554054158.6,-7.41
Lip Pencil,2003,22.2,380564810.8,-7.37
Lip Pencil,2018,14.13,716399241.4,13.66
Lip Pencil,2014,7.18,738113078.2,5.49
Lip Pencil,2005,17.69,703199431.6,10.66
Lip Pencil,2005,6.3,781501641.3,-6.81
Lip Pencil,2003,8.19,767655405.3,2.32
Lip Pencil,2017,17.02,806163510.2,-2.56
Lipstain,2005,24.82,283897217.5,1.94
Lipstain,2002,28.9,919666727.1,3.32
Lipstain,2000,38.16,832833869,7.23
Lipstain,2002,19.9,862433512.8,-5.05
Lipstain,2020,22.52,91263883.34,-0.41
Lipstain,2022,38.98,787969132.5,-1.93
Lipstain,2022,22.13,530278202.8,8.97
Lipstain,2020,27.41,966917115.4,7.71
Lipstain,2011,34.74,458575590.5,13.62
Lipstain,2006,24.87,670597025.1,-7.51
Lipstain,2003,24.83,807646762.4,2.22
Lipstain,2022,9.88,32111100.31,-2.11
Lipstain,2010,10.63,328130123.8,9.52
Lipstain,2018,30.28,384937782.7,9.34
Lipstain,2010,12.11,650018294.8,10.04
Lipstain,2008,27.8,712722400.2,-8.92
Lipstain,2001,27.6,540616730.1,-3.57
Lipstain,2021,36.06,235161198.1,8.25
Lipstain,2019,15.46,701806129.2,10
Lipstain,2020,16.22,176435079.1,5.24
Lipstain,2021,12.52,980387510.2,9.03
Lipstain,2015,5.12,135635134.3,14.86
Lipstain,2010,7.83,755024728.9,14.57
Lipstain,2021,17.53,750265890.1,7.52
Lipstain,2013,17.37,243379748,-1.72
Lipstain,2017,15.03,525268136.7,14.01
Lipstain,2015,10.46,937782561.3,0.45
Lipstain,2003,34.39,814400101.5,8.05
Lipstain,2022,5.61,330753670,-9.94
Lipstain,2010,31.75,528711306,-6.38
Lipstain,2010,6.47,155754775.3,5.18
Lipstain,2022,26.68,947369919.4,4.83
Lipstain,2011,14.36,254141199.8,5.53
Lipstain,2019,23.88,317421884.6,-0.17
Lipstain,2012,37.63,499438726.1,-8.89
Lipstain,2024,26.1,142984612,7.31
Lipstain,2006,37.29,674029958.6,3.87
Lipstain,2012,34.19,59979002.16,-0.34
Lipstain,2015,19.95,670416964.4,6.52
Lipstain,2022,5.4,589893678.5,12.04
Lipstain,2007,14.37,731861229.2,-8.94
Lipstain,2016,39.32,173317009.3,9.74
Lipstain,2002,13.67,731258786.3,5.79
Lipstain,2022,32.35,582045360.5,13.85
Lipstain,2010,21.07,823638715.4,2.78
Lipstain,2007,12.99,851110488.9,12.41
Lipstain,2020,6.66,606485566.5,-8.2
Lipstain,2001,32.39,719490789.6,9.8
Lipstain,2018,29.41,929774822,14.28
Lipstain,2003,27.87,345774763.3,-3.8
Lipstain,2002,16.46,805197905.6,14.75
Lipstain,2002,31.04,149232701.3,-3.27
Lipstain,2013,21.13,15973340.16,5.65
Lipstain,2015,32.86,516270271,-8
Lipstain,2001,9.21,731618347,8.46
Lipstain,2012,11.19,391583048.2,4.56
Lipstain,2016,39.34,19201632.07,11.95
Lipstain,2005,34.19,557328516.3,-0.08
Lipstain,2002,17.52,53237805.73,6.44
Lipstain,2014,25.38,100870012.3,8.29
Lipstain,2012,14.42,814587420.3,-9.38
Lipstain,2012,39.32,912054680,5.63
Lipstain,2008,30.02,46929167.04,7.69
Lipstain,2001,10.64,342007542,3.33
Lipstain,2015,24.55,483516387.4,-8.95
Lipstain,2018,32.26,967558282.5,11.39
Lipstain,2009,7.57,283997576.6,-2.7
Lipstain,2020,36.71,317432898.7,-5.71
Lipstain,2001,6.26,929229903.6,5.31
Lipstain,2021,11.03,142030978.9,-2.6
Lipstain,2003,35.05,554442292.3,9.85
Lipstain,2022,9.31,372990908.3,12.02
Lipstain,2005,16.59,391490776.8,-7.27
Lipstain,2022,19.91,849039567.3,-3.45
Lipstain,2021,6.59,280409998.5,-3.87
Lipstain,2008,16.77,623250634,-3.28
Lipstain,2011,26.72,632097539,14.03
Lipstain,2000,22.83,117333836.2,9.48
Lipstain,2023,38.6,544036797.1,7.58
Lipstain,2016,12.71,103083859.5,8.53
Lipstain,2006,27.55,375296642.1,-8.42
Lipstain,2006,17.96,617303019.1,-5.87
Lipstain,2006,10.92,999478765.3,-3.86
Lipstain,2008,15.2,881281261.3,12.41
Lipstain,2012,20.05,498196145.8,13
Lipstain,2004,19.5,155293944.7,5.25
Lipstain,2006,25.21,762703258.3,-1.92
Lipstain,2003,30.37,353446271.4,5.27
Lipstain,2012,8.62,448323390.5,0.16
Lipstain,2018,8.13,325177833.8,11.06
Lipstain,2009,33.85,984391196.5,7.06
Lipstain,2017,24.39,194091628,-0.95
Lipstain,2024,16.87,660412366.8,10.78
Lipstain,2014,12.8,811942322.2,-5.11
Lipstain,2024,13.82,998679455.6,7.75
Lipstain,2001,20.19,731120958.2,-6.86
Lipstain,2018,16.96,474245943.3,8.98
Lipstain,2004,23.5,614667399.8,12.18
Lipstain,2003,33.4,539212949.8,1.56
Lipstain,2001,23.11,406874277,-0.62
Lipstain,2017,23.71,957080693.3,12.26
Lipstain,2002,30.45,497433919.9,0.54
Lipstain,2021,32.01,452888747.1,13.79
Lipstain,2008,35.75,631368952.5,12.14
Lipstain,2018,37.1,24149836.2,-7.55
Lipstain,2004,13.92,50145913.99,-9.86
Lipstain,2001,10.22,461202099.4,-9.88
Lipstain,2020,27.57,985249078.3,-5.41
Lipstain,2007,23.54,220214626.2,-0.67
Lipstain,2018,30.98,543438119.7,0.85
Lipstain,2023,6.74,173077672.1,4.37
Lipstain,2024,31.35,77411232.54,-4.26
Lipstain,2021,28.28,942972693.3,7.99
Lipstain,2005,32.24,337770534.9,-3.83
Lipstain,2011,8.53,444127568.2,-1.24
Lipstain,2014,29.57,593820130.9,13.12
Lipstain,2002,6.04,439282151.5,-9.34
Lipstain,2001,38.24,126136374.5,-9.9
Lipstain,2015,5.84,823158592,1.55
Lipstain,2012,23.36,657935663.5,4.92
Lipstain,2002,7.84,605288685.6,-4.16
Lipstain,2004,5.1,891239805.4,0.05
Lipstain,2016,38.09,912443037.9,7.25
Lipstain,2007,22.48,884490303.6,2.41
Lipstain,2015,8.4,886329967.3,-6.55
Lipstain,2023,14.71,670199272.7,-2.25
Lipstain,2004,17.28,696145169.4,-4.92
Lipstain,2011,26.14,465795440.5,-1.39
Lipstain,2002,38.12,295378170.5,1.16
Lipstain,2000,35.55,84080114.26,0.59
Lipstain,2011,19.39,259735243.5,-8.21
Lipstain,2000,21.04,529691074.7,-2.81
Lipstain,2012,19.33,220399156.2,1.43
Lipstain,2008,21.33,675510347.3,1.25
Lipstain,2023,19.55,572130413.7,-6.32
Lipstain,2024,7.44,234844528.5,8.05
Lipstain,2019,17.74,299436069.3,6.12
Lipstain,2021,33.75,95215076.08,1.76
Lipstain,2004,28.76,71693132.29,-0.44
Lipstain,2014,18.09,536390402,0.75
Lipstain,2001,7.24,908906477.5,3.08
Lipstain,2001,9,568271363.5,5.56
Lipstain,2009,30.21,623930865.9,4.01
Lipstain,2007,7.13,83092995.95,-2.05
Lipstain,2020,5.73,670935998,4.06
Lipstain,2003,8.64,704349964.4,-4.04
Lipstain,2002,28.54,520301812.6,-2.38
Lipstain,2018,7.62,209329853.6,8.73
Lipstain,2003,39,176226429.8,1.73
Lipstain,2020,22.83,247491960.6,8.98
Lipstain,2003,34.44,880983866.9,13.46
Lipstain,2011,29.5,282534771.2,3.4
Lipstain,2000,32.3,578061921.4,11.64
Lipstain,2007,20.63,924273337.6,-8.85
Lipstain,2000,38.33,153339991.6,-4.16
Lipstain,2008,24.1,313320018.4,8.63
Lipstain,2020,32.54,191035992.8,2.19
Lipstain,2018,19.66,170812491,2.88
Lipstain,2008,30.77,309787179.2,6.33
Lipstain,2009,26.34,398364679.7,3.65
Lipstain,2019,39.83,232237595.1,4.05
Lipstain,2017,20.47,250420625.7,0.94
Lipstain,2020,23.99,233170227.8,-5.04
Lipstain,2024,20.54,695160625,9.21
Lipstain,2000,10.62,865038082.1,9.57
Lipstain,2024,5.45,58324037,5.05
Lipstain,2019,5.56,655327849.8,12.67
Lipstain,2006,34.31,645678925.6,13.36
Lipstain,2022,20.64,344294700.4,9
Lipstain,2015,5.48,705816176.1,10.17
Lipstain,2006,27.06,98159294.01,10.14
Lipstain,2017,22.84,296524443.8,8.16
Lipstain,2011,39.51,186743653.5,-7.4
Lipstain,2012,14.68,426778864.3,9.24
Lipstain,2003,25.49,289066128.2,10.49
Lipstain,2015,27.37,507673960.1,5.07
Lipstain,2019,5.58,338738935.2,6.19
Lipstain,2014,29.74,620802668,-1.22
Lipstain,2003,25.37,627021740.3,14.87
Lipstain,2011,31.45,476893264.2,13.13
Lipstain,2023,8.59,771404184.5,10.89
Lipstain,2001,18.57,855789523.7,8.47
Lipstain,2005,26.47,576393113.8,1.54
Lipstain,2008,31.3,659149729.5,12.53
Lipstain,2001,21.94,170530767.4,0.55
Lipstain,2016,39.77,470644987.4,-2.32
Lipstain,2014,17.25,711123606.3,4.46
Lipstain,2003,20.63,934101744.7,13.76
Lipstain,2014,26.15,105010473.6,11.74
Lipstain,2009,26.36,987485885.4,1.43
Lipstain,2000,11.54,640275498.2,2.89
Lipstain,2014,20.62,608860570.4,-8.8
Lipstain,2010,24.78,873738510.1,7.89
Lipstain,2021,16.37,240482414,7.19
Lipstain,2002,34.77,255503012.2,9.05
Lipstain,2001,39.88,932050394.1,6.2
Lipstain,2004,13.87,799247772.9,14.25
Lipstain,2003,6.96,528654607.7,3.68
Lipstain,2024,10.49,579717259.9,-2.91
Lipstain,2022,9.94,355919659.9,4.21
Lipstain,2003,20.56,820841951.9,0.99
Lipstain,2023,17.14,333627856.2,11.17
Lipstain,2009,31.33,38705137.6,4.9
Lipstain,2011,11.93,973390595.5,-2.28
Lipstain,2020,20.28,814023406.9,-9.2
Lipstain,2011,32.77,406755544,4.09
Lipstain,2001,24.24,184690855.8,4.16
Lipstain,2008,10.04,667036561.4,-6.76
Lipstain,2007,22.29,935935941.2,-2.57
Lipstain,2013,26.4,464788964.3,0.65
Lipstain,2017,38.14,312531018.4,-0.52
Lipstain,2017,28.1,250596157.4,-7.03
Lipstain,2011,15.65,850581474.8,-0.97
Lipstain,2018,21.18,912224806.6,-8.08
Lipstain,2013,32.32,118820473.9,-5.7
Lipstain,2003,17.67,640322369.7,13.29
Lipstain,2006,29.99,898552257.2,7.54
Lipstain,2011,17.43,590271078.9,3.14
Lipstain,2015,16.63,141029070.6,-6.25
Lipstain,2014,22.99,516716509.4,7.1
Lipstain,2021,7.55,240189654.2,-7.11
Lipstain,2000,27.48,830498958.6,10.31
Lipstain,2014,31.48,174775687.1,14.26
Lipstain,2007,21.65,698136201.5,-1.82
Lipstain,2002,24.46,866795963.6,1.36
Lipstain,2001,36.89,216502887,-5.56
Lipstain,2006,34.54,398469620.4,-4.49
Lipstain,2006,12.14,805368891.5,2.96
Lipstain,2007,8.36,627440856.7,-1.9
Lipstain,2012,28.66,80935033.31,3.45
Lipstain,2023,19.24,894196541.5,11.38
Lipstain,2007,31.88,570199193.5,6.37
Lipstain,2013,26.07,930584265.8,-7.99
Lipstain,2000,7.88,363192794.6,9.06
Lipstain,2021,38.8,467343138.8,-7.31
Lipstain,2014,32.76,555782782.6,8.23
Lipstain,2016,34.56,884788015.6,9.33
Lipstain,2015,30.72,164245448.8,9.17
Lipstain,2015,19.99,980664280.7,-8.55
Lipstain,2009,12.81,69069413.37,-5.7
Lipstain,2010,14.63,525882023.5,-2.42
Lipstain,2011,19.43,351708651,4.27
Lipstain,2016,7.27,847091847,1.56
Lipstain,2023,34.49,359507828.8,-9.74
Lipstain,2021,13.6,750063507.9,-9.02
Lipstain,2014,9.6,609803592.2,12.16
Lipstain,2002,18.39,280188343.5,8.19
Lipstain,2008,22.18,868819763.2,12.58
Lipstain,2019,25.28,978958472.6,13.36
Lipstain,2022,26.49,729184969.9,12.81
Lipstain,2006,34.27,270829026.3,0.77
Lipstain,2010,8.97,398041726.6,11.54
Lipstain,2023,21.9,615894365.7,-3.16
Lipstain,2010,22.1,645264357.5,11.25
Lipstain,2003,12.19,865663726.3,-4.36
Lipstain,2001,38,639945704.8,4.74
Lipstain,2003,27.87,928433378.1,9.84
Lipstain,2014,24.19,659421374.8,1.42
Lipstain,2020,33.27,936109934.8,-4.25
Lipstain,2003,38.96,797255547.7,-6.64
Lipstain,2019,30.77,25180862.29,5.41
Lipstain,2006,5.23,428474882.9,-4.76
Lipstain,2010,17.46,677691682,-5.92
Lipstain,2007,26.78,974015138.9,12.3
Lipstain,2020,16.17,993570408.2,2.33
Lipstain,2010,32.1,446300464.1,6.4
Lipstain,2019,6.13,214551732,6.42
Lipstain,2009,26.17,661340945.3,-9.41
Lipstain,2023,12.42,800780429.4,5.25
Lipstain,2021,8.91,924963780.1,-5.88
Lipstain,2010,24.39,854181222.6,14.34
Lipstain,2008,21.07,963119322.1,3.94
Lipstain,2023,19,969435587.2,-0.4
Lipstain,2011,15.37,752700771.5,4.34
Lipstain,2020,28.82,289232424.1,6.07
Lipstain,2012,21.2,465946640.5,9.89
Lipstain,2012,18.48,33695883.11,6.14
Lipstain,2017,34.67,351341397.9,-9.63
Lipstain,2023,6.54,249242578.9,-4.85
Lipstain,2019,16.6,856597564.3,-9.01
Lipstain,2010,11.09,462663128.8,1.71
Lipstain,2014,6.11,320907734,13.69
Lipstain,2006,27.12,468584294.2,9
Lipstain,2010,8.39,44373167.61,-4.55
Lipstain,2004,7.3,357806615.5,1.8
Lipstain,2024,19.91,608339425.8,-2.97
Lipstain,2005,20.78,409784449,7.55
Lipstain,2011,37.63,989895601.4,-3.82
Lipstain,2008,30.78,81104190.78,2.64
Lipstain,2008,19.98,980511712.2,12.72
Lipstain,2006,36.82,888719316.7,2.34
Lipstain,2020,11.38,364860913.8,6.43
Lipstain,2014,26.37,79936722.62,-2.1
Lipstain,2023,22.31,176866938.6,-9.03
Lipstain,2024,18.73,487710475.9,-6.65
Lipstain,2000,7.55,502085554.1,-7.14
Lipstain,2018,35.71,387490149.2,8.44
Lipstain,2001,27.9,466791203,-1.61
Lipstain,2013,12.53,149893219.4,-7.93
Lipstain,2002,38.44,315923518.7,12.95
Lipstain,2000,24.92,999169665.8,12.49
Lipstain,2010,5.64,495384774,2.6
Lipstain,2016,26.7,232659316.7,-1.22
Lipstain,2020,13.65,990088419.8,-8.83
Lipstain,2011,24.3,729488026.9,-6.82
Lipstain,2023,15.07,659306467.6,-6.37
Lipstain,2000,9.74,721269381.3,5.96
Lipstain,2022,20.33,416902364.7,9.97
Lipstain,2021,36.89,659490253.9,5.73
Lipstain,2019,16.89,930485165.9,-2.87
Lipstain,2022,21.42,892601285.9,-4.7
Lipstain,2000,38.65,11865490.55,-9.68
Lipstain,2023,33.53,678355947.7,11.5
Lipstain,2017,24.76,747436977.4,-8.48
Lipstain,2014,13.24,456887808.5,-1.24
Lipstain,2004,16.74,772853736.2,0.99
Lipstain,2022,39.15,141119182.1,-1.33
Lipstain,2015,20.27,874903376,9.39
Lipstain,2005,14.08,561212113.8,2.93
Lipstain,2017,34.98,128047588.2,5.64
Lipstain,2004,22.34,446884057.4,-7.91
Lipstain,2002,18.88,577381653,-4.03
Lipstain,2018,22,636021449.1,-7.16
Lipstain,2020,32.89,917130328.4,-0.52
Lipstain,2007,16.88,727682753.5,-1.1
Lipstain,2015,6.44,235463407,-5.98
Lipstain,2015,28.67,733977079.2,0.6
Lipstain,2021,14.7,969577844,4.54
Lipstain,2001,33.97,599775959.2,12.66
Lipstain,2020,38.39,489238156.2,-9.34
Lipstain,2007,27.35,72148853.77,13.07
Lipstain,2022,7.73,243895830.3,-9.69
Lipstain,2002,27.7,885212977.1,9.44
Lipstain,2000,27.54,88751788.54,10.32
Lipstain,2001,11.63,942151666.8,10.15
Lipstain,2016,8.09,970913036.8,14.68
Lipstain,2012,10.7,675035203.8,-9.23
Lipstain,2022,14.35,172366221.6,1.7
Lipstain,2016,33.94,655506402.1,7.67
Lipstain,2012,27.66,540777329.2,-5.52
Lipstain,2016,10.3,868024600.9,-3.51
Lipstain,2016,7.45,697829348.9,11.31
Lipstain,2011,34.7,512266603.7,9
Lipstain,2023,19.22,369033442.2,11.5
Lipstain,2003,35.72,419956976.5,-9.12
Lipstain,2011,38.37,535257370.1,-9.74
Lipstain,2011,9.38,699709475.5,2.26
Lipstain,2007,20.14,320950672.6,11.62
Lipstain,2023,37.65,996517577.2,13.96
Lipstain,2024,28.15,236317212,7.58
Lipstain,2007,28.17,601681912.3,10.57
Lipstain,2024,28.37,762834702.6,6.3
Lipstain,2011,18.46,318272094.6,6.56
Lipstain,2015,33.57,880941242.9,6.25
Lipstain,2015,35.49,489003910.3,4.73
Lipstain,2004,15,17454402.25,14.49
Lipstain,2020,36.12,403483619.3,7.81
Lipstain,2010,16.87,962326229.8,3.63
Lipstain,2009,26.13,22744099.83,-4.9
Lipstain,2002,19.59,981441051,12.93
Lipstain,2018,21.22,543797962.3,0.19
Lipstain,2017,8.97,813044259.3,-6.89
Lipstain,2003,17.75,657068146.6,14.59
Lipstain,2022,24.91,209192429.4,10.37
Lipstain,2024,37.89,179468982.6,-9.3
Lipstain,2011,38.37,789907688.4,12.44
Lipstain,2009,33.63,180109925,-2.38
Lipstain,2007,13.74,538113941.3,9.25
Lipstain,2007,10.69,324364936.8,12.97
Lipstain,2021,25.58,552671073.4,13.84
Lipstain,2015,11.4,424954031.3,-6.42
Lipstain,2023,36.34,460923804,11.19
Lipstain,2022,8.51,72328996.33,2.03
Lipstain,2020,9.12,533536147.3,-1.96
Lipstain,2005,39.88,823581039.7,2.95
Lipstain,2004,5.58,606336051.9,14.27
Lipstain,2009,9.53,217331108.3,-9.71
Lipstain,2018,17.21,436581720.1,-6.35
Lipstain,2022,12.76,644133513.1,10.85
Lipstain,2008,39.98,516671374.4,-9.83
Lipstain,2009,33.7,661638779.6,11.76
Lipstain,2008,36.66,222602611.6,13.87
Lipstain,2004,34.38,535017135.3,3.02
Lipstain,2021,32.79,87159211.79,6.75
Lipstain,2020,19.88,669842892.9,10.16
Lipstain,2022,38.16,92860265.67,6.64
Lipstain,2006,10.24,874634199.9,-2.87
Lipstain,2008,35.21,535920250.8,8.77
Lipstain,2022,16.02,812472838.4,-8.47
Lipstain,2001,12.82,386732211.6,12.41
Lipstain,2004,26.94,376898486.8,-6.03
Lipstain,2007,26.45,383410705.1,-9.83
Lipstain,2024,5.3,925103830.7,5.72
Lipstain,2005,19.12,920110310.7,8.42
Lipstain,2001,5.97,395269369.7,-9.09
Lipstain,2004,29.39,642987179.6,4.43
Lipstain,2007,23.65,850049803.1,-7.44
Lipstain,2005,26.77,248377563.6,8.7
Lipstain,2022,22.11,445352541,13.25
Lipstain,2012,8.81,378410153.8,14.54
Lipstain,2005,25.1,605176304.5,-1.51
Lipstain,2004,38.08,218942871.9,7.09
Lipstain,2024,25.19,516122784.9,9.52
Lipstain,2011,24.73,603382209.7,8.2
Lipstain,2014,17.79,383172174.7,13.22
Lipstain,2012,11.14,608172172.3,11.72
Lipstain,2010,23.43,570872828.4,-2.98
Lipstain,2008,16.65,811935040.3,0.81
Lipstain,2013,14.1,913966321.7,-1.44
Lipstain,2024,27.71,336282874.9,-1.32
Lipstain,2014,7.31,84516750.29,12.69
Lipstain,2012,6.95,866078284.4,-6.74
Lipstain,2002,25.46,31990842.31,-4.38
Lipstain,2004,15.13,754563914.9,13.66
Lipstain,2007,7.48,155042525.4,8.03
Lipstain,2002,5.56,754571271.8,8.9
Lipstain,2007,15.57,895711955.6,0.87
Lipstain,2001,25.96,26301766.82,11.55
Lipstain,2012,22.92,577038556.6,2.6
Lipstain,2023,15.43,578704413.9,-0.57
Lipstain,2002,18.44,651511233,5.7
Lipstain,2024,21.65,535237575.6,-4.35
Lipstain,2016,24.68,355141722.5,4.08
Lipstain,2002,35.69,143276863,-6.07
Lipstain,2007,32.21,491685384.5,-0.93
Lipstain,2012,7.76,28532988.36,-3.27
Lipstain,2003,22.57,481206595.7,4.63
Lipstain,2010,16.18,354421395.1,-4.1
Lipstain,2012,28.34,714677053.4,6.09
Lipstain,2013,35.46,602591170.3,13.23
Lipstain,2014,30.38,833317272.4,1.64
Lipstain,2003,26.95,499548167.6,2.55
Lipstain,2005,16.25,246515040.7,-5.06
Lipstain,2016,17.58,482463708.2,3.63
Lipstain,2017,6.03,426736522.9,-3.08
Lipstain,2001,22.91,346490131.1,10.7
Lipstain,2014,9.48,492591705.2,-1.76
Lipstain,2022,15.64,48555392.3,6.43
Lipstain,2024,25.59,786560247.2,11.76
Lipstick,2015,27.26,835339222.8,-3.41
Lipstick,2007,38.57,897701094.2,-8.77
Lipstick,2001,32.75,94962250,8.52
Lipstick,2005,13.85,559113721.6,-9.82
Lipstick,2003,36.58,657929266.7,6.14
Lipstick,2002,28.95,610810551.7,-6.61
Lipstick,2023,14.05,367966178.9,-5.02
Lipstick,2020,34.81,58880820.62,11.93
Lipstick,2019,17.37,788542941.1,5.87
